"state","year","unemployment_rate"
"Ohio",2024,4.16
"Oklahoma",1976,5.58333333333333
"Oklahoma",1977,4.76666666666667
"Oklahoma",1978,3.31666666666667
"Oklahoma",1979,3.09166666666667
"Oklahoma",1980,4.125
"Oklahoma",1981,3.56666666666667
"Oklahoma",1982,6.075
"Oklahoma",1983,8.10833333333333
"Oklahoma",1984,6.79166666666667
"Oklahoma",1985,7.08333333333333
"Oklahoma",1986,8.31666666666667
"Oklahoma",1987,7.15833333333333
"Oklahoma",1988,6.31666666666667
"Oklahoma",1989,5.74166666666667
"Oklahoma",1990,5.38333333333333
"Oklahoma",1991,6
"Oklahoma",1992,5.86666666666667
"Oklahoma",1993,5.65
"Oklahoma",1994,5.3
"Oklahoma",1995,4.45833333333333
"Oklahoma",1996,4
"Oklahoma",1997,3.95833333333333
"Oklahoma",1998,4.075
"Oklahoma",1999,3.46666666666667
"Oklahoma",2000,2.99166666666667
"Oklahoma",2001,3.625
"Oklahoma",2002,4.625
"Oklahoma",2003,5.40833333333333
"Oklahoma",2004,4.70833333333333
"Oklahoma",2005,4.325
"Oklahoma",2006,3.91666666666667
"Oklahoma",2007,3.96666666666667
"Oklahoma",2008,3.61666666666667
"Oklahoma",2009,6.55833333333333
"Oklahoma",2010,6.5
"Oklahoma",2011,5.59166666666667
"Oklahoma",2012,5.11666666666667
"Oklahoma",2013,5.11666666666667
"Oklahoma",2014,4.33333333333333
"Oklahoma",2015,4.29166666666667
"Oklahoma",2016,4.65833333333333
"Oklahoma",2017,4.03333333333333
"Oklahoma",2018,3.29166666666667
"Oklahoma",2019,3.125
"Oklahoma",2020,6.30833333333333
"Oklahoma",2021,4.03333333333333
"Oklahoma",2022,3.04166666666667
"Oklahoma",2023,3.21666666666667
"Oklahoma",2024,3.46
"Oregon",1976,9.26666666666667
"Oregon",1977,7.43333333333333
"Oregon",1978,6.11666666666667
"Oregon",1979,6.725
"Oregon",1980,8.41666666666667
"Oregon",1981,9.7
"Oregon",1982,11.3583333333333
"Oregon",1983,10.8333333333333
"Oregon",1984,9.3
"Oregon",1985,8.65833333333333
"Oregon",1986,7.925
"Oregon",1987,6.15833333333333
"Oregon",1988,5.73333333333333
"Oregon",1989,5.33333333333333
"Oregon",1990,5.4
"Oregon",1991,6.2
"Oregon",1992,7.275
"Oregon",1993,6.98333333333333
"Oregon",1994,5.30833333333333
"Oregon",1995,4.76666666666667
"Oregon",1996,5.55833333333333
"Oregon",1997,5.55
"Oregon",1998,5.64166666666667
"Oregon",1999,5.46666666666667
"Oregon",2000,5.19166666666667
"Oregon",2001,6.375
"Oregon",2002,7.475
"Oregon",2003,8.01666666666667
"Oregon",2004,7.34166666666667
"Oregon",2005,6.19166666666667
"Oregon",2006,5.39166666666667
"Oregon",2007,5.15833333333333
"Oregon",2008,6.275
"Oregon",2009,10.7916666666667
"Oregon",2010,10.6916666666667
"Oregon",2011,9.60833333333333
"Oregon",2012,8.80833333333333
"Oregon",2013,7.75
"Oregon",2014,6.64166666666667
"Oregon",2015,5.46666666666667
"Oregon",2016,4.75
"Oregon",2017,4.05833333333333
"Oregon",2018,4.04166666666667
"Oregon",2019,3.725
"Oregon",2020,7.6
"Oregon",2021,5.15
"Oregon",2022,3.91666666666667
"Oregon",2023,3.70833333333333
"Oregon",2024,4.11
"Pennsylvania",1976,8.00833333333333
"Pennsylvania",1977,7.74166666666667
"Pennsylvania",1978,7.00833333333333
"Pennsylvania",1979,6.975
"Pennsylvania",1980,8.14166666666667
"Pennsylvania",1981,8.36666666666667
"Pennsylvania",1982,10.9
"Pennsylvania",1983,11.1083333333333
"Pennsylvania",1984,8.93333333333333
"Pennsylvania",1985,8
"Pennsylvania",1986,6.98333333333333
"Pennsylvania",1987,5.75
"Pennsylvania",1988,5.13333333333333
"Pennsylvania",1989,4.9
"Pennsylvania",1990,5.51666666666667
"Pennsylvania",1991,6.91666666666667
"Pennsylvania",1992,7.45
"Pennsylvania",1993,6.93333333333333
"Pennsylvania",1994,6.31666666666667
"Pennsylvania",1995,5.875
"Pennsylvania",1996,5.49166666666667
"Pennsylvania",1997,5.14166666666667
"Pennsylvania",1998,4.69166666666667
"Pennsylvania",1999,4.49166666666667
"Pennsylvania",2000,4.225
"Pennsylvania",2001,4.80833333333333
"Pennsylvania",2002,5.53333333333333
"Pennsylvania",2003,5.7
"Pennsylvania",2004,5.35833333333333
"Pennsylvania",2005,4.98333333333333
"Pennsylvania",2006,4.70833333333333
"Pennsylvania",2007,4.55833333333333
"Pennsylvania",2008,5.35
"Pennsylvania",2009,7.975
"Pennsylvania",2010,8.16666666666667
"Pennsylvania",2011,7.74166666666667
"Pennsylvania",2012,7.65833333333333
"Pennsylvania",2013,7.1
"Pennsylvania",2014,5.93333333333333
"Pennsylvania",2015,5.39166666666667
"Pennsylvania",2016,5.34166666666667
"Pennsylvania",2017,4.975
"Pennsylvania",2018,4.41666666666667
"Pennsylvania",2019,4.3
"Pennsylvania",2020,8.875
"Pennsylvania",2021,5.925
"Pennsylvania",2022,4.05
"Pennsylvania",2023,3.40833333333333
"Pennsylvania",2024,3.4
"Rhode Island",1976,8.00833333333333
"Rhode Island",1977,8.04166666666667
"Rhode Island",1978,6.30833333333333
"Rhode Island",1979,6.31666666666667
"Rhode Island",1980,7.24166666666667
"Rhode Island",1981,7.55833333333333
"Rhode Island",1982,9.99166666666667
"Rhode Island",1983,8.45833333333333
"Rhode Island",1984,5.31666666666667
"Rhode Island",1985,4.65833333333333
"Rhode Island",1986,4.075
"Rhode Island",1987,3.7
"Rhode Island",1988,2.94166666666667
"Rhode Island",1989,3.9
"Rhode Island",1990,6.25
"Rhode Island",1991,8.41666666666667
"Rhode Island",1992,8.98333333333333
"Rhode Island",1993,7.54166666666667
"Rhode Island",1994,6.63333333333333
"Rhode Island",1995,6.31666666666667
"Rhode Island",1996,5.225
"Rhode Island",1997,5.325
"Rhode Island",1998,4.54166666666667
"Rhode Island",1999,4.2
"Rhode Island",2000,4
"Rhode Island",2001,4.44166666666667
"Rhode Island",2002,5.10833333333333
"Rhode Island",2003,5.575
"Rhode Island",2004,5.25
"Rhode Island",2005,5.10833333333333
"Rhode Island",2006,5.21666666666667
"Rhode Island",2007,5.10833333333333
"Rhode Island",2008,7.6
"Rhode Island",2009,11.3916666666667
"Rhode Island",2010,11.625
"Rhode Island",2011,11.0166666666667
"Rhode Island",2012,10.2166666666667
"Rhode Island",2013,9.475
"Rhode Island",2014,7.76666666666667
"Rhode Island",2015,6.025
"Rhode Island",2016,5.24166666666667
"Rhode Island",2017,4.50833333333333
"Rhode Island",2018,4.03333333333333
"Rhode Island",2019,3.53333333333333
"Rhode Island",2020,9.24166666666667
"Rhode Island",2021,5.51666666666667
"Rhode Island",2022,3.16666666666667
"Rhode Island",2023,2.94166666666667
"Rhode Island",2024,4.26
"South Carolina",1976,7.025
"South Carolina",1977,6.73333333333333
"South Carolina",1978,5.55833333333333
"South Carolina",1979,4.98333333333333
"South Carolina",1980,6.725
"South Carolina",1981,8.15
"South Carolina",1982,10.775
"South Carolina",1983,9.89166666666667
"South Carolina",1984,6.95
"South Carolina",1985,6.8
"South Carolina",1986,6.36666666666667
"South Carolina",1987,5.48333333333333
"South Carolina",1988,4.63333333333333
"South Carolina",1989,4.61666666666667
"South Carolina",1990,4.90833333333333
"South Carolina",1991,6.10833333333333
"South Carolina",1992,6.75
"South Carolina",1993,7.29166666666667
"South Carolina",1994,6.15833333333333
"South Carolina",1995,5.1
"South Carolina",1996,5.66666666666667
"South Carolina",1997,4.5
"South Carolina",1998,3.63333333333333
"South Carolina",1999,4.14166666666667
"South Carolina",2000,3.73333333333333
"South Carolina",2001,5.28333333333333
"South Carolina",2002,6.43333333333333
"South Carolina",2003,7.19166666666667
"South Carolina",2004,7.44166666666667
"South Carolina",2005,7.29166666666667
"South Carolina",2006,6.875
"South Carolina",2007,6.06666666666667
"South Carolina",2008,7.29166666666667
"South Carolina",2009,11.4083333333333
"South Carolina",2010,11.3
"South Carolina",2011,10.45
"South Carolina",2012,9.03333333333333
"South Carolina",2013,7.425
"South Carolina",2014,6.275
"South Carolina",2015,5.9
"South Carolina",2016,4.91666666666667
"South Carolina",2017,4.2
"South Carolina",2018,3.375
"South Carolina",2019,2.76666666666667
"South Carolina",2020,5.96666666666667
"South Carolina",2021,3.94166666666667
"South Carolina",2022,3.20833333333333
"South Carolina",2023,2.95
"South Carolina",2024,3.68
"South Dakota",1976,3.31666666666667
"South Dakota",1977,3.375
"South Dakota",1978,3.15833333333333
"South Dakota",1979,3.35833333333333
"South Dakota",1980,4.71666666666667
"South Dakota",1981,4.80833333333333
"South Dakota",1982,5.425
"South Dakota",1983,5.20833333333333
"South Dakota",1984,4.36666666666667
"South Dakota",1985,4.825
"South Dakota",1986,4.63333333333333
"South Dakota",1987,4.3
"South Dakota",1988,4.09166666666667
"South Dakota",1989,3.85
"South Dakota",1990,3.625
"South Dakota",1991,3.525
"South Dakota",1992,3.475
"South Dakota",1993,3.45833333333333
"South Dakota",1994,3.28333333333333
"South Dakota",1995,3.18333333333333
"South Dakota",1996,3.29166666666667
"South Dakota",1997,2.94166666666667
"South Dakota",1998,2.84166666666667
"South Dakota",1999,2.725
"South Dakota",2000,2.53333333333333
"South Dakota",2001,3
"South Dakota",2002,3.23333333333333
"South Dakota",2003,3.475
"South Dakota",2004,3.60833333333333
"South Dakota",2005,3.55
"South Dakota",2006,3
"South Dakota",2007,2.825
"South Dakota",2008,3.08333333333333
"South Dakota",2009,4.58333333333333
"South Dakota",2010,4.90833333333333
"South Dakota",2011,4.6
"South Dakota",2012,4.05833333333333
"South Dakota",2013,3.7
"South Dakota",2014,3.33333333333333
"South Dakota",2015,3.05
"South Dakota",2016,3.01666666666667
"South Dakota",2017,3.05
"South Dakota",2018,2.79166666666667
"South Dakota",2019,2.76666666666667
"South Dakota",2020,4.18333333333333
"South Dakota",2021,2.61666666666667
"South Dakota",2022,1.99166666666667
"South Dakota",2023,2
"South Dakota",2024,2.02
"Tennessee",1976,6.1
"Tennessee",1977,6.26666666666667
"Tennessee",1978,5.84166666666667
"Tennessee",1979,5.85833333333333
"Tennessee",1980,7.225
"Tennessee",1981,8.9
"Tennessee",1982,11.675
"Tennessee",1983,11.65
"Tennessee",1984,8.84166666666667
"Tennessee",1985,7.91666666666667
"Tennessee",1986,7.9
"Tennessee",1987,6.69166666666667
"Tennessee",1988,5.79166666666667
"Tennessee",1989,5.08333333333333
"Tennessee",1990,5.35
"Tennessee",1991,6.6
"Tennessee",1992,6.45
"Tennessee",1993,5.85
"Tennessee",1994,4.80833333333333
"Tennessee",1995,5.15833333333333
"Tennessee",1996,5.16666666666667
"Tennessee",1997,5.26666666666667
"Tennessee",1998,4.35
"Tennessee",1999,3.95833333333333
"Tennessee",2000,3.86666666666667
"Tennessee",2001,4.51666666666667
"Tennessee",2002,5.125
"Tennessee",2003,5.50833333333333
"Tennessee",2004,5.35
"Tennessee",2005,5.525
"Tennessee",2006,5.275
"Tennessee",2007,4.63333333333333
"Tennessee",2008,6.51666666666667
"Tennessee",2009,10.1166666666667
"Tennessee",2010,9.825
"Tennessee",2011,9.10833333333333
"Tennessee",2012,7.95833333333333
"Tennessee",2013,7.725
"Tennessee",2014,6.6
"Tennessee",2015,5.56666666666667
"Tennessee",2016,4.75833333333333
"Tennessee",2017,3.75
"Tennessee",2018,3.5
"Tennessee",2019,3.33333333333333
"Tennessee",2020,7.50833333333333
"Tennessee",2021,4.46666666666667
"Tennessee",2022,3.38333333333333
"Tennessee",2023,3.29166666666667
"Tennessee",2024,3.17
"Texas",1976,5.81666666666667
"Texas",1977,5.43333333333333
"Texas",1978,4.86666666666667
"Texas",1979,4.41666666666667
"Texas",1980,5.25
"Texas",1981,5.35
"Texas",1982,6.9
"Texas",1983,8.05833333333333
"Texas",1984,6.15833333333333
"Texas",1985,7.025
"Texas",1986,8.75
"Texas",1987,8.50833333333333
"Texas",1988,7.41666666666667
"Texas",1989,6.725
"Texas",1990,6.38333333333333
"Texas",1991,6.98333333333333
"Texas",1992,7.68333333333333
"Texas",1993,7.21666666666667
"Texas",1994,6.56666666666667
"Texas",1995,6.11666666666667
"Texas",1996,5.75
"Texas",1997,5.39166666666667
"Texas",1998,4.96666666666667
"Texas",1999,4.725
"Texas",2000,4.38333333333333
"Texas",2001,4.95833333333333
"Texas",2002,6.35833333333333
"Texas",2003,6.73333333333333
"Texas",2004,6.01666666666667
"Texas",2005,5.45833333333333
"Texas",2006,5
"Texas",2007,4.36666666666667
"Texas",2008,4.86666666666667
"Texas",2009,7.54166666666667
"Texas",2010,8.19166666666667
"Texas",2011,8.01666666666667
"Texas",2012,6.70833333333333
"Texas",2013,6.3
"Texas",2014,5.19166666666667
"Texas",2015,4.48333333333333
"Texas",2016,4.65
"Texas",2017,4.34166666666667
"Texas",2018,3.9
"Texas",2019,3.525
"Texas",2020,7.725
"Texas",2021,5.64166666666667
"Texas",2022,3.94166666666667
"Texas",2023,3.95
"Texas",2024,4.01
"Utah",1976,5.60833333333333
"Utah",1977,5.20833333333333
"Utah",1978,3.86666666666667
"Utah",1979,4.4
"Utah",1980,6.275
"Utah",1981,6.65
"Utah",1982,8.10833333333333
"Utah",1983,9.01666666666667
"Utah",1984,6.56666666666667
"Utah",1985,6.05
"Utah",1986,6.15833333333333
"Utah",1987,6.26666666666667
"Utah",1988,4.95833333333333
"Utah",1989,4.6
"Utah",1990,4.38333333333333
"Utah",1991,4.75833333333333
"Utah",1992,4.875
"Utah",1993,4.05
"Utah",1994,3.74166666666667
"Utah",1995,3.43333333333333
"Utah",1996,3.375
"Utah",1997,3.16666666666667
"Utah",1998,3.55833333333333
"Utah",1999,3.50833333333333
"Utah",2000,3.325
"Utah",2001,4.36666666666667
"Utah",2002,5.66666666666667
"Utah",2003,5.56666666666667
"Utah",2004,5.00833333333333
"Utah",2005,4.04166666666667
"Utah",2006,2.86666666666667
"Utah",2007,2.55833333333333
"Utah",2008,3.34166666666667
"Utah",2009,7.25833333333333
"Utah",2010,7.93333333333333
"Utah",2011,7.05833333333333
"Utah",2012,4.775
"Utah",2013,4.20833333333333
"Utah",2014,3.63333333333333
"Utah",2015,3.50833333333333
"Utah",2016,3.35
"Utah",2017,3.16666666666667
"Utah",2018,2.91666666666667
"Utah",2019,2.54166666666667
"Utah",2020,4.84166666666667
"Utah",2021,2.75833333333333
"Utah",2022,2.35833333333333
"Utah",2023,2.64166666666667
"Utah",2024,3.06
"Virginia",1976,5.86666666666667
"Virginia",1977,5.45
"Virginia",1978,5.275
"Virginia",1979,4.725
"Virginia",1980,5.10833333333333
"Virginia",1981,5.94166666666667
"Virginia",1982,7.40833333333333
"Virginia",1983,6.35
"Virginia",1984,5.06666666666667
"Virginia",1985,5.40833333333333
"Virginia",1986,4.95
"Virginia",1987,4.18333333333333
"Virginia",1988,3.90833333333333
"Virginia",1989,3.89166666666667
"Virginia",1990,4.41666666666667
"Virginia",1991,5.80833333333333
"Virginia",1992,6.15833333333333
"Virginia",1993,5.2
"Virginia",1994,4.8
"Virginia",1995,4.45
"Virginia",1996,4.31666666666667
"Virginia",1997,3.7
"Virginia",1998,2.775
"Virginia",1999,2.7
"Virginia",2000,2.28333333333333
"Virginia",2001,3.28333333333333
"Virginia",2002,4.35833333333333
"Virginia",2003,4.34166666666667
"Virginia",2004,4.08333333333333
"Virginia",2005,3.825
"Virginia",2006,3.34166666666667
"Virginia",2007,3.28333333333333
"Virginia",2008,4.275
"Virginia",2009,6.83333333333333
"Virginia",2010,7.29166666666667
"Virginia",2011,6.54166666666667
"Virginia",2012,5.95
"Virginia",2013,5.55
"Virginia",2014,5.11666666666667
"Virginia",2015,4.36666666666667
"Virginia",2016,4
"Virginia",2017,3.66666666666667
"Virginia",2018,3.00833333333333
"Virginia",2019,2.75833333333333
"Virginia",2020,6.49166666666667
"Virginia",2021,3.85
"Virginia",2022,2.75833333333333
"Virginia",2023,2.85
"Virginia",2024,2.84
"Vermont",1976,8.25833333333333
"Vermont",1977,7.00833333333333
"Vermont",1978,5.65833333333333
"Vermont",1979,4.98333333333333
"Vermont",1980,5.93333333333333
"Vermont",1981,5.85
"Vermont",1982,6.85
"Vermont",1983,6.54166666666667
"Vermont",1984,4.91666666666667
"Vermont",1985,4.58333333333333
"Vermont",1986,4.31666666666667
"Vermont",1987,3.76666666666667
"Vermont",1988,3.00833333333333
"Vermont",1989,3.625
"Vermont",1990,4.70833333333333
"Vermont",1991,5.95833333333333
"Vermont",1992,6.25
"Vermont",1993,5.20833333333333
"Vermont",1994,4.4
"Vermont",1995,4.16666666666667
"Vermont",1996,4.29166666666667
"Vermont",1997,3.94166666666667
"Vermont",1998,3.46666666666667
"Vermont",1999,3.075
"Vermont",2000,2.80833333333333
"Vermont",2001,3.29166666666667
"Vermont",2002,3.83333333333333
"Vermont",2003,4.38333333333333
"Vermont",2004,3.675
"Vermont",2005,3.45
"Vermont",2006,3.71666666666667
"Vermont",2007,3.94166666666667
"Vermont",2008,4.56666666666667
"Vermont",2009,6.16666666666667
"Vermont",2010,6.31666666666667
"Vermont",2011,5.56666666666667
"Vermont",2012,4.81666666666667
"Vermont",2013,4.41666666666667
"Vermont",2014,3.99166666666667
"Vermont",2015,3.53333333333333
"Vermont",2016,3.125
"Vermont",2017,3.00833333333333
"Vermont",2018,2.48333333333333
"Vermont",2019,2.06666666666667
"Vermont",2020,5.65833333333333
"Vermont",2021,3.58333333333333
"Vermont",2022,2.325
"Vermont",2023,2.00833333333333
"Vermont",2024,2.19
"Washington",1976,8.78333333333333
"Washington",1977,8.375
"Washington",1978,6.80833333333333
"Washington",1979,6.79166666666667
"Washington",1980,7.925
"Washington",1981,9.325
"Washington",1982,11.6333333333333
"Washington",1983,11.2
"Washington",1984,9.31666666666667
"Washington",1985,8.24166666666667
"Washington",1986,8.09166666666667
"Washington",1987,7.3
"Washington",1988,6.28333333333333
"Washington",1989,5.91666666666667
"Washington",1990,5.16666666666667
"Washington",1991,6.09166666666667
"Washington",1992,7.19166666666667
"Washington",1993,7.275
"Washington",1994,6.29166666666667
"Washington",1995,6.225
"Washington",1996,5.90833333333333
"Washington",1997,4.94166666666667
"Washington",1998,4.83333333333333
"Washington",1999,4.825
"Washington",2000,5.09166666666667
"Washington",2001,6.00833333333333
"Washington",2002,7.075
"Washington",2003,7.23333333333333
"Washington",2004,6.3
"Washington",2005,5.59166666666667
"Washington",2006,5
"Washington",2007,4.6
"Washington",2008,5.29166666666667
"Washington",2009,8.26666666666667
"Washington",2010,9.13333333333333
"Washington",2011,8.525
"Washington",2012,7.64166666666667
"Washington",2013,6.63333333333333
"Washington",2014,5.925
"Washington",2015,5.43333333333333
"Washington",2016,5.225
"Washington",2017,4.64166666666667
"Washington",2018,4.425
"Washington",2019,4.19166666666667
"Washington",2020,8.53333333333333
"Washington",2021,5.24166666666667
"Washington",2022,4.06666666666667
"Washington",2023,4.075
"Washington",2024,4.78
"Wisconsin",1976,5.50833333333333
"Wisconsin",1977,5.05833333333333
"Wisconsin",1978,4.86666666666667
"Wisconsin",1979,4.53333333333333
"Wisconsin",1980,7.36666666666667
"Wisconsin",1981,7.81666666666667
"Wisconsin",1982,10.3166666666667
"Wisconsin",1983,9.76666666666667
"Wisconsin",1984,7.28333333333333
"Wisconsin",1985,7.125
"Wisconsin",1986,6.78333333333333
"Wisconsin",1987,5.71666666666667
"Wisconsin",1988,4.38333333333333
"Wisconsin",1989,4.28333333333333
"Wisconsin",1990,4.36666666666667
"Wisconsin",1991,5.375
"Wisconsin",1992,5.09166666666667
"Wisconsin",1993,4.375
"Wisconsin",1994,4.2
"Wisconsin",1995,3.71666666666667
"Wisconsin",1996,3.60833333333333
"Wisconsin",1997,3.475
"Wisconsin",1998,3.28333333333333
"Wisconsin",1999,3.075
"Wisconsin",2000,3.39166666666667
"Wisconsin",2001,4.43333333333333
"Wisconsin",2002,5.325
"Wisconsin",2003,5.61666666666667
"Wisconsin",2004,4.975
"Wisconsin",2005,4.74166666666667
"Wisconsin",2006,4.675
"Wisconsin",2007,4.825
"Wisconsin",2008,4.98333333333333
"Wisconsin",2009,8.95833333333333
"Wisconsin",2010,8.5
"Wisconsin",2011,7.53333333333333
"Wisconsin",2012,6.925
"Wisconsin",2013,6.64166666666667
"Wisconsin",2014,5.35
"Wisconsin",2015,4.425
"Wisconsin",2016,3.90833333333333
"Wisconsin",2017,3.25833333333333
"Wisconsin",2018,2.975
"Wisconsin",2019,3.20833333333333
"Wisconsin",2020,6.45833333333333
"Wisconsin",2021,3.85833333333333
"Wisconsin",2022,2.89166666666667
"Wisconsin",2023,3.05
"Wisconsin",2024,2.96
"West Virginia",1976,7.225
"West Virginia",1977,6.91666666666667
"West Virginia",1978,6.34166666666667
"West Virginia",1979,7.325
"West Virginia",1980,10.1333333333333
"West Virginia",1981,10.5916666666667
"West Virginia",1982,14.0416666666667
"West Virginia",1983,17.2333333333333
"West Virginia",1984,14.0916666666667
"West Virginia",1985,13.15
"West Virginia",1986,12.0583333333333
"West Virginia",1987,10.975
"West Virginia",1988,9.94166666666667
"West Virginia",1989,8.73333333333333
"West Virginia",1990,8.625
"West Virginia",1991,10.65
"West Virginia",1992,11.2333333333333
"West Virginia",1993,10.3083333333333
"West Virginia",1994,8.81666666666667
"West Virginia",1995,7.96666666666667
"West Virginia",1996,7.65
"West Virginia",1997,6.98333333333333
"West Virginia",1998,6.68333333333333
"West Virginia",1999,6.45
"West Virginia",2000,5.575
"West Virginia",2001,5.39166666666667
"West Virginia",2002,6.45833333333333
"West Virginia",2003,6.56666666666667
"West Virginia",2004,5.76666666666667
"West Virginia",2005,5.425
"West Virginia",2006,5.2
"West Virginia",2007,4.825
"West Virginia",2008,4.75
"West Virginia",2009,8.3
"West Virginia",2010,8.63333333333333
"West Virginia",2011,7.825
"West Virginia",2012,7.25833333333333
"West Virginia",2013,6.71666666666667
"West Virginia",2014,6.5
"West Virginia",2015,6.58333333333333
"West Virginia",2016,6.09166666666667
"West Virginia",2017,5.20833333333333
"West Virginia",2018,5.16666666666667
"West Virginia",2019,4.925
"West Virginia",2020,8.28333333333333
"West Virginia",2021,5.15
"West Virginia",2022,3.875
"West Virginia",2023,3.90833333333333
"West Virginia",2024,4.23
"Wyoming",1976,3.85833333333333
"Wyoming",1977,3.24166666666667
"Wyoming",1978,2.85833333333333
"Wyoming",1979,2.53333333333333
"Wyoming",1980,3.825
"Wyoming",1981,4.15
"Wyoming",1982,5.96666666666667
"Wyoming",1983,7.95833333333333
"Wyoming",1984,6.30833333333333
"Wyoming",1985,7.01666666666667
"Wyoming",1986,8.60833333333333
"Wyoming",1987,8.03333333333333
"Wyoming",1988,6.43333333333333
"Wyoming",1989,6.075
"Wyoming",1990,5.125
"Wyoming",1991,4.96666666666667
"Wyoming",1992,5.41666666666667
"Wyoming",1993,5.325
"Wyoming",1994,4.88333333333333
"Wyoming",1995,4.78333333333333
"Wyoming",1996,5
"Wyoming",1997,4.78333333333333
"Wyoming",1998,4.79166666666667
"Wyoming",1999,4.70833333333333
"Wyoming",2000,3.75
"Wyoming",2001,3.81666666666667
"Wyoming",2002,4.00833333333333
"Wyoming",2003,4.325
"Wyoming",2004,3.84166666666667
"Wyoming",2005,3.54166666666667
"Wyoming",2006,3.00833333333333
"Wyoming",2007,2.69166666666667
"Wyoming",2008,2.93333333333333
"Wyoming",2009,6.25833333333333
"Wyoming",2010,6.94166666666667
"Wyoming",2011,6.13333333333333
"Wyoming",2012,5.5
"Wyoming",2013,4.73333333333333
"Wyoming",2014,4.34166666666667
"Wyoming",2015,4.20833333333333
"Wyoming",2016,5.33333333333333
"Wyoming",2017,4.325
"Wyoming",2018,4.05833333333333
"Wyoming",2019,3.70833333333333
"Wyoming",2020,5.85833333333333
"Wyoming",2021,4.54166666666667
"Wyoming",2022,3.41666666666667
"Wyoming",2023,2.91666666666667
"Wyoming",2024,2.92
